number,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
5621,b564734ddca77a1cf8aea20acd9cd9b5,housewares,47,1054,4,1500,25,17,12
5622,2b2cde418c199f2ad971a7511cac11c0,toys,42,1112,1,1103,33,15,28
5623,3a05a947f28cf46d789adedc107d7595,sports_leisure,57,652,1,3450,16,15,20
5624,8782f61059db25b333638e5ed8cc9e65,bed_bath_table,59,297,1,2250,35,10,35
5625,f107bcdf49e25fab8c0b66fbabb97fc1,construction_tools_construction,59,1007,2,400,34,4,16
5626,5101eb75c72eba49b6ab5e3cb721c99b,sports_leisure,41,754,1,3180,28,22,26
5627,e03071a2d2410c9ef2be47b508cac95f,housewares,57,189,1,19100,54,45,43
5628,b47e709bbae4533598f806553accd469,computers_accessories,32,498,1,200,18,9,16
5629,015e652da4f31f2f7a051a6de66094c0,bed_bath_table,53,124,3,700,22,13,16
5630,4660b448a9e1499945013a9fb3f11ec4,bed_bath_table,55,133,2,700,50,5,50
5631,f5d7145132f3a1e1bfb220ac72d803c5,telephony,39,375,4,267,19,4,12
5632,1b46816aa838ce9ae97feda7b2f51f26,christmas_supplies,17,322,2,200,30,2,21
5633,94774f52c71a3e4ce084c21c873507cc,auto,50,296,2,100,16,10,15
5634,30dd7828143f0bc56bd4f6beeb3e8d04,health_beauty,54,1674,1,300,20,8,13
5635,9882de2a7da613f71ce16f22e42d50d8,health_beauty,60,1610,2,250,16,4,11
5636,53b9d074ec70abc101321e360f438cf1,small_appliances,50,1041,2,4000,19,60,30
5637,596041589b8cc3cc61e9b46d79ea9002,sports_leisure,36,610,1,200,20,20,20
5638,53ae5df71df97b2b9abee97ce1e1b8f1,cool_stuff,44,3049,3,850,22,22,22
5639,cfbc3263572e94aa7e220466f83f8677,sports_leisure,26,1322,2,400,26,16,21
5640,e10c5041c0752194622a7a7016d8c9b5,musical_instruments,29,523,1,14200,105,16,40
5641,a592adedc22197e52a4a58271720bbaf,computers_accessories,41,100,4,200,34,2,18
5642,fd68051e3deccde23af3d77152129c5a,air_conditioning,52,1222,1,2800,16,2,11
5643,1486ffdf6241755c77f5345b01232361,bed_bath_table,57,592,1,1600,40,4,28
5644,c7fce98e1aa3d8a6cbaaebc7ab99cbe6,garden_tools,34,219,1,700,30,15,15
5645,2d68dc900969487798076d5f21c1090d,furniture_decor,54,688,1,300,22,2,32
5646,ba959fa0160c144aab62f721009c5f32,auto,41,1978,1,12200,62,62,19
5647,207bb2d8180c2c7654872f6fab96e40e,telephony,30,305,1,100,19,3,11
5648,fe555e0880543633edc71df3737e49eb,furniture_decor,53,213,1,1650,40,10,30
5649,db91bca0e0253d71433c22ac5acd0fbe,stationery,45,513,2,575,23,26,14
5650,17a1211f690515d1adf3300cd6278354,computers_accessories,48,213,1,350,16,8,11
5651,626cba3eb1a1ac40b2f6e3ad4fd1038c,sports_leisure,56,450,2,1050,25,21,18
5652,e44030e694bab50c9fdfb329cc114833,baby,53,2601,1,400,30,16,20
5653,a25fb4516757403b129bcfe366dddb9b,bed_bath_table,60,335,3,6050,60,10,60
5654,65680a7e713d50001948661c2b252f37,watches_gifts,53,672,2,275,16,11,11
5655,3ecaaa56f885aaded64fc6502ddb214c,housewares,59,456,5,600,22,8,22
5656,177994f6e693b14491067ba7cd5e5127,signaling_and_security,48,1821,1,150,16,9,11
5657,eb719445ec882a7b60518fd8b55c1b0f,computers_accessories,56,444,3,500,16,5,15
5658,824c6ddf72c012b701b3e83b258581d4,art,49,423,1,100,16,5,11
5659,e224d922abe83aaa3e7c47962cbbe1ff,health_beauty,39,1306,1,1200,30,12,16
5660,955d13d7e0c184665441e35897a4f3c3,pet_shop,37,734,10,6100,48,28,31
5661,af407c297ba8ec15891e2d95193203c2,construction_tools_construction,39,493,1,2008,45,23,21
5662,ba7e06201e60d29279c7f11d689792bb,watches_gifts,39,587,2,325,18,13,16
5663,e801441171ec3eaf3bbb86d6ba6fc9af,watches_gifts,44,788,1,275,17,10,12
5664,7acc602a5598de7992eb7d3b4e080b7d,fixed_telephony,31,1990,2,1700,22,9,30
5665,b8212b3bd65a9c7070e474f1430c94de,health_beauty,21,1790,7,1025,33,36,31
5666,dff96addbfdf534a44ed5094b8c6765d,signaling_and_security,51,910,2,800,47,8,12
5667,863826c035612c8900c972a10fa3b5b1,computers_accessories,40,298,2,306,15,21,13
5668,991bc1085efee49ba6cd9f3f17efabb8,sports_leisure,43,1177,3,1683,35,17,48
5669,4b77167175713bd04c8854aa80f09e99,computers_accessories,50,494,2,163,17,11,16
5670,2ab3eebb03e660d44470d936c0f20bb6,sports_leisure,56,788,3,300,22,6,16
5671,95afc7174e826b350262195e9810e327,home_construction,59,303,2,250,20,4,20
5672,61194019f380f0b760c31e66ee97e50d,sports_leisure,54,1954,1,400,16,10,11
5673,60831f149488243f31618867accce8cd,toys,51,313,4,3250,65,13,36
5674,3ae810052cf18d30232367f0b45e284c,food_drink,28,371,2,1200,23,12,19
5675,aed75ad669fbebd5a385ac7cc2ae7573,health_beauty,42,427,1,30000,50,75,56
5676,baf13e0439b20cf7b30c07d3657f8145,baby,54,1385,2,2056,39,22,27
5677,3dd3a67f72798f25cdd5d98553553d85,pet_shop,63,935,8,16850,60,40,42
5678,0b575b7f0277a4fa1e89af27590b438d,bed_bath_table,57,249,1,850,35,20,35
5679,51ff363ff8346f0fb99858f2c0954231,sports_leisure,49,752,1,200,20,7,14
5680,c03500a4a72be532834b3d947821d519,pet_shop,52,348,10,200,18,9,14
5681,3ece1fcd5a64459a4e24143920178f42,furniture_decor,59,2432,2,400,69,11,11
5682,43dc48e22acc762c474367d2cead5d3c,musical_instruments,59,233,1,350,30,20,30
5683,4d817c0fe79db81f4f99f840cadbde0e,furniture_living_room,34,853,1,15150,38,48,38
5684,c6a8643df741a03acc58318e481abf0f,telephony,56,447,2,175,18,4,12
5685,31dbb0d1815bdc83c93f4b3472fa7c4d,,,,,300,24,24,11
5686,340ba571a6250a5346180e4fc4f1c7e6,bed_bath_table,58,418,1,1650,40,6,30
5687,e33c6721bcdf0d089860c6c1cf7ad5b6,sports_leisure,58,264,1,500,45,10,40
5688,cea0783f5748d01abec8fd268dccba49,health_beauty,44,1487,1,1150,30,10,17
5689,aea5937ba2b757b9fc5017f2d11f288f,sports_leisure,29,223,1,1200,42,12,43
5690,a7841f8c0ca7736a81dd679c39d7fd21,furniture_decor,50,1831,3,7600,65,5,47
5691,6687954ed33bc521cdef9bba5d086d6d,toys,38,567,1,650,31,18,23
5692,b715d785d518112309c312260fd88842,stationery,54,193,3,190,20,14,13
5693,598bd041890a22dfac5e4411f456cbf6,sports_leisure,45,793,1,206,18,11,14
5694,d688e1eb847d2f72892ede46001673bd,computers_accessories,55,300,1,761,18,15,15
5695,12acdab5736a2cbddfce65059918826c,books_general_interest,43,791,2,425,19,12,14
5696,476ddefd263d2173f2f8a7a3fb5ec75c,sports_leisure,41,1185,1,200,16,9,10
5697,cf8c588a4b9b7599aa4807e78bbc65a9,computers_accessories,24,456,1,50,60,16,11
5698,1b5ac751c245c52ded56f9fd1f17590c,dvds_blu_ray,46,2123,3,400,18,25,11
5699,7cca13d90486c96047f188771ee4ffe4,sports_leisure,49,786,2,4750,40,25,25
5700,f6496641c1737293bf3afc7732942d06,consoles_games,56,236,3,200,16,8,11
5701,7e1fa9dcf2c39f7fe71d43ce0a09dbb5,home_appliances,57,416,1,11950,50,2,37
5702,098c8d862a494bb5926e558a87687768,cool_stuff,54,940,1,2000,45,30,20
5703,d190211dfdf3ec5ef8f1e5f59418dab0,computers_accessories,57,1738,1,596,19,7,15
5704,8d777214c45c704660310bdc5a2741ea,furniture_decor,55,314,1,500,40,15,40
5705,cee96128d25ffe3429e69452233838dd,bed_bath_table,48,417,1,266,28,5,16
5706,79b5f6746971ce589060a7aeef9f9d9f,sports_leisure,58,893,1,13700,26,7,11
5707,7a8dfec813ae58cfaa3e1ef9f534adab,housewares,36,508,2,1200,33,10,30
5708,116a75888dbca93a1c26c5d5c949b175,bed_bath_table,56,122,3,800,22,13,16
5709,1efd84ba20d23186f576a37baf64ae9d,cool_stuff,32,133,1,200,18,12,16
5710,5babb170cd172ec25690087d7018f26c,bed_bath_table,59,677,1,1275,19,17,23
5711,6984b61fd1255c2a7fc3c11ce6d84509,baby,28,2433,3,100,19,7,11
5712,e66b4ebb16777b24037fe7eda706add9,bed_bath_table,54,472,1,1500,46,9,37
5713,8b1ec5ddcb342e32a8d83936c3583b45,sports_leisure,44,1031,1,493,18,17,16
5714,578075103bbe96f4ed89f77852b81b98,bed_bath_table,51,517,1,1000,16,10,16
5715,b834ec50d00416ab0968b61763ae7700,auto,57,918,1,5050,35,20,20
5716,ff817f0901191fbe02933928daa95e6e,auto,60,587,2,725,60,8,33
5717,7810b42c3450a044431d95c59c00b600,watches_gifts,45,702,1,367,19,13,19
5718,a0c39dee6817bb443090f9248eeafa4c,office_furniture,55,1086,1,27200,48,45,56
5719,be9bc531f00bd94f07be7363eefff998,fashion_bags_accessories,40,360,5,200,16,12,14
5720,232ae93f6ac6e6a57c1b34b312eb3826,auto,59,1066,4,100,24,2,17
5721,10f2f7707444b16ab90c38797c095336,watches_gifts,51,595,6,350,16,2,11
5722,66f1a8d90992af09e58ab4e0496054ea,watches_gifts,42,510,1,283,18,14,14
5723,4b2e8d0baa7e0e7483c8bfe1dc33e406,watches_gifts,51,753,2,300,16,11,20
5724,cb48e30ec967ad7cf282f8b417e397e2,baby,57,799,2,2400,31,43,21
5725,f45cf520fba787f057d57c5c8138668f,housewares,59,1582,4,6100,31,29,41
5726,2c2491f31fe7320124ccf2f3404354a6,telephony,60,818,6,300,17,4,12
5727,93846cfcd171609cebb8b3f8c553d23f,sports_leisure,55,2021,5,588,25,30,28
5728,5467bf450d0538e899a8e18fd0ff4323,housewares,45,520,1,350,16,15,15
5729,4ec8f9faf220dfbee99dc36f001ac968,furniture_decor,51,527,1,7750,49,25,49
5730,02ad78835ec3f72e750d1dfa6a7e11b3,furniture_decor,38,1303,2,1250,52,7,11
5731,ef0e165d773ec293c5aeb5470a08b183,cool_stuff,57,1620,1,2250,16,40,16
5732,9e88896ff9b39f42a9652dc0730ecabc,telephony,58,667,3,350,17,4,12
5733,bf666278787c1150f040f26d618c4a9d,construction_tools_safety,60,605,4,600,20,20,20
5734,f264c1d9b20b5e4a340254d0405e613b,cool_stuff,48,874,1,1050,42,25,15
5735,a214ec4881cfa50f718046bdc15c6a22,watches_gifts,59,183,2,200,16,2,11
5736,e87587976240265f6944e5a019ea704c,construction_tools_safety,57,1230,1,700,60,10,20
5737,4c0a183b1572fcddf968d6992392e24d,housewares,46,857,1,700,16,16,11
5738,547b95702aec86f05ac37e61d164891c,garden_tools,33,509,1,9100,42,13,39
5739,be4cd8597e81008f1372c387f620e0a9,watches_gifts,46,655,1,450,18,12,14
5740,40b2a43c74c26b963dd1bd05384663a0,sports_leisure,63,924,5,300,25,12,18
5741,233316af7adf040484dbeccfecad6042,bed_bath_table,33,254,1,1250,33,9,38
5742,e5e4c79bce72fc7476860916c1a9dd18,computers_accessories,41,1670,5,3750,36,16,36
5743,7754574f8aeca545b663be749e5db05c,computers_accessories,46,2604,2,5879,30,25,19
5744,c0abb5707b6d57b4e7d9797222a77fc8,health_beauty,60,850,1,417,25,7,22
5745,7564c1759c04fc0a38f2aa84f7a370ee,construction_tools_construction,59,2432,3,1200,16,11,11
5746,fb9c4133006cdb80c0a96dd36310aac4,auto,59,2400,2,2130,23,17,19
5747,a84a9be4cdf0d5dbd36103b1e1ebc82f,auto,55,766,3,6450,72,22,52
5748,47fe9ce1e411796d7fd0fe712100ecd8,auto,56,1661,3,500,16,21,18
5749,ebb12274522d82caa7dca657873b2ad7,housewares,47,534,2,11250,40,40,30
5750,b736ba4727efeae1f506172be7e39905,fashion_bags_accessories,56,187,3,100,16,2,11
5751,fe31b2791161c24e921f90788d443e1c,consoles_games,60,2462,5,1100,22,13,18
5752,9755f955f1fcd2a83ca77997e9de8b83,fashion_bags_accessories,38,435,1,188,22,12,21
5753,e00a570d375c55a1858a08669ae684df,health_beauty,42,639,1,300,19,12,13
5754,7f44ab248492a301a87d8966739d8796,bed_bath_table,54,123,2,500,70,8,45
5755,19936fa4f614ee0590d3b77ac83fd648,fixed_telephony,34,1016,2,1100,20,16,20
5756,bfc121a2f5d97868f3a02ae6c5b5f5a2,bed_bath_table,44,167,1,1850,47,7,35
5757,4c41f7f8ca78f88fa539d43d08c504d3,health_beauty,57,2908,1,900,20,11,15
5758,ebd7c847c1e1cb69ec374ae0ebee1f4c,furniture_decor,50,228,3,1200,40,15,30
5759,648790421a896a7625e9f8e778ab57ad,toys,51,642,1,16350,70,35,40
5760,92c22a554e81bcc9dd5aa9824b1f510f,auto,35,90,3,6900,17,19,27
5761,95f944fda0e692848a5033c279938390,signaling_and_security,60,528,5,550,28,12,22
5762,a5d89252158ff2fc7effe07dcffbbc14,sports_leisure,54,2990,1,2600,27,32,27
5763,b7c472e4bf39b63628ecedc8c9af805d,garden_tools,30,825,1,3000,27,10,32
5764,6d0af4d8b482cc38d72acafc37bdd8f1,,,,,2400,34,33,19
5765,a03e401d58a45187271718c5d7610422,housewares,48,1297,3,9650,62,35,37
5766,dbf66e3a8f833012d2da362c443111af,sports_leisure,53,1330,4,575,24,17,23
5767,d73cb8d2ba92e4828e16cb9e39f81dd6,electronics,59,1292,3,385,20,8,18
5768,5862da8a8a08881304fe2dc5d8671200,garden_tools,43,432,3,1000,105,20,20
5769,848ee292f94a4a1f90568ee34d264353,books_technical,59,473,2,800,24,2,17
5770,0a790f2710eab03be4f7793583779874,consoles_games,56,555,2,500,20,15,20
5771,9cd9443e9002f8be88682ef102d771c1,cool_stuff,55,1895,5,2250,50,30,30
5772,4ede61f4c026ce233e4ba9ff9444ee09,sports_leisure,54,175,6,600,20,20,20
5773,61103d1d05a6d55579890d0dba01eda6,toys,27,706,2,250,18,7,17
5774,652ab2a1bee7f7f0ab475b06cd290865,books_general_interest,63,1246,1,700,23,2,16
5775,bed99325df634e823ffb18a9e84fdb2d,bed_bath_table,52,364,3,1900,50,17,31
5776,07aa6a21d16be9ac95fbff7ab3ed81e9,auto,53,960,1,2200,50,10,50
5777,e84d1a4a08db13e8dea6d400a1c6a3f0,food,34,926,2,700,24,15,24
5778,0b5be7ee64611405f84c31be31ad0d9b,sports_leisure,45,979,8,3900,90,20,25
5779,3a5d13e02c3e967997b9a3a3f632fbf2,health_beauty,38,1971,1,300,22,19,22
5780,6e41ce53043104a92912099c90215f1e,furniture_decor,52,197,3,1050,25,23,25
5781,d0f1f7d51273e157df6f34170c693c5a,furniture_bedroom,56,1491,1,500,28,17,24
5782,d581c7d5e149f946aa7e05b8e13e6efb,consoles_games,27,268,3,200,16,20,15
5783,b2b7d701c1f12d5a0f52ec90b0a8f819,health_beauty,58,424,1,30000,55,75,61
5784,5b1b6135649a0839631d1dde8e4e5df3,food,58,531,5,94,16,5,11
5785,f2e9c251a169c7d7582bdcde0ea4e7da,housewares,60,1944,4,1168,23,9,12
5786,e85d91619b497e98754390b6198a9818,baby,56,624,2,700,24,14,18
5787,7b82c09aeb69b05e0a578a2ea97ed4a9,sports_leisure,45,509,2,500,19,12,13
5788,3e0da944edda889e1287894ad28d9ed0,cool_stuff,61,306,1,6800,53,20,33
5789,1178e5819b87e4a8846d636e39df026b,auto,62,418,6,400,16,7,12
5790,611a736015e65141abd844f0f37c84af,bed_bath_table,48,549,1,450,16,10,16
5791,bb191b58fe5bc5a220db96fd387655c2,cool_stuff,58,1023,6,7300,79,5,63
5792,8d9468efb665050bd137607b0c8ce680,housewares,41,648,1,963,33,44,33
5793,580ac70ff46f836dcc769fa584f85273,telephony,50,162,2,100,20,5,12
5794,4013f49ee9fda2d3eb99e7923cba7982,sports_leisure,58,762,4,500,50,5,30
5795,d5852e1fab9be489b5371a70adad7494,sports_leisure,25,236,2,400,50,10,17
5796,30d150cd35905a222b8840fbdfd422dd,auto,57,1318,4,450,16,16,16
5797,af2f3030914ae3eaf70ebc74ecdb8c1c,sports_leisure,34,1260,5,825,40,15,15
5798,5ccaf4192eb1b45ada109ad4152de5dc,housewares,44,2040,1,6100,20,30,15
5799,5099f7000472b634fea8304448d20825,health_beauty,56,635,1,375,26,11,18
5800,11b66b9c3298383e765fa69bdfd86e5f,sports_leisure,36,140,4,100,34,2,26
5801,0fb1658e227645b2fe14d8ba74d48606,computers_accessories,59,2338,1,3450,52,17,22
5802,b5500cdcf54793ca1dfbd654bdfbc20a,health_beauty,50,826,1,350,25,12,19
5803,0e669e3efedd9f3ab75fcbe334e1177e,toys,33,628,1,1310,60,12,24
5804,acdb489a7451fff0633e91357a8e60eb,furniture_decor,60,2087,3,2550,69,11,11
5805,94147506059b815e058b7ffeb6b671b9,health_beauty,58,2093,2,200,18,8,12
5806,a2f25a7e9c4eea1e3c2949d03c688048,agro_industry_and_commerce,42,588,1,10650,26,80,26
5807,bdbf4ac9c8a5cd8162e96e84231d33ca,home_construction,53,922,7,1050,16,20,16
5808,ff7a70b3356d433014b7d6957ed196cb,furniture_decor,51,598,2,16400,80,20,20
5809,e41879396cfe504fa2e6951eb7e5a76c,health_beauty,59,371,1,500,19,17,15
5810,75fc57fb06b1d35ea433e16ecbf5a6bb,electronics,45,471,1,125,22,9,16
5811,6831b5d22263248cd732a13b207fd68a,toys,46,411,5,400,22,22,22
5812,1a06cc924ba852bef5a19bb5aefa4d6c,bed_bath_table,60,332,1,4700,45,18,35
5813,9ab93790313438fe487cb321d7248b13,bed_bath_table,44,760,1,5350,40,16,50
5814,0b5452315880c73832a5c5837f0de5b2,telephony,60,1170,2,150,18,6,20
5815,23905e2fed49239bf63e416ba24bd556,luggage_accessories,60,2032,6,1100,25,25,25
5816,211293b50935ced8d4370f552c482d74,drinks,55,1736,3,226,18,16,16
5817,69b1e7f2c5c9a2e61ed7d9dd4d269188,market_place,55,963,6,400,22,6,15
5818,f23d24b737a58861ed576d2128c439e4,bed_bath_table,55,597,1,1800,16,50,40
5819,0a29ce51f88190dc32d9f6a23f7e9a8c,housewares,42,245,4,150,19,4,11
5820,700a315aa104dcf3ea345a850f746ec1,fashion_sport,32,889,1,1500,70,15,65
5821,6fd83eb3e0799b775e4f946bd66657c0,portateis_cozinha_e_preparadores_de_alimentos,52,280,1,1200,25,33,25
5822,2b4609f8948be18874494203496bc318,health_beauty,59,492,3,250,22,10,18
5823,53d9d735cbf1969f1f2661b9b2c661be,housewares,54,807,1,750,25,10,15
5824,9f81413382c6e7b2b2eaff6930f1fd98,food,52,573,1,450,16,18,11
5825,9c1e194db1d35a79d962ea610bfe0868,perfumery,40,871,1,83,17,8,13
5826,270c7e8ac3a5d25cc4324f7b603b8a22,housewares,35,483,2,500,16,25,15
5827,d94b7d89fbd70f6f30c9043718784da9,toys,35,939,2,4368,47,35,37
5828,52913ee46d43e465b2d40c81e7ccac23,housewares,46,899,1,10200,31,60,31
5829,ccd07b6f4549c05a7e7c2ede0569fe49,health_beauty,44,154,1,642,18,13,15
5830,aa5e980b726d76e5a61dfd188724be28,sports_leisure,57,535,2,850,22,15,22
5831,03511a5e5d4c3d8ef00f1578e1419800,telephony,52,2118,2,400,20,11,13
5832,0103863bf3441460142ec23c74388e4c,,,,,200,16,2,11
5833,5188466ac1bca9e8317ef320cd279b89,health_beauty,46,805,1,217,18,5,15
5834,45f715c67a8a8e0f179cabed8f676815,housewares,44,305,1,250,35,4,15
5835,ee9ff7710c74eb0f453f711fe2fd8014,toys,45,293,2,250,34,4,32
5836,1ad107de20364138356e19ab81369f04,housewares,57,754,1,750,25,42,21
5837,1ab21e6620cb6346784529bff0a0c43b,garden_tools,46,476,1,268,38,9,12
5838,bce12dc098cfc1fba81141118561959f,furniture_decor,53,1750,3,2150,105,3,70
5839,555dec7f4c47f1d985310349938fc0ad,home_appliances,52,142,1,500,27,13,17
5840,3215010238fcd9cab6ba7d2b81a6973d,market_place,63,937,2,200,16,4,16
5841,5272c0e8bee8fadf0a2a23b5460da8c6,costruction_tools_garden,46,1612,1,325,18,16,13
5842,f50c70e94e7b173b135c3cab35201f37,watches_gifts,59,975,2,2850,41,35,48
5843,687865b021641ba258e6967af27301ff,furniture_bedroom,40,180,1,10600,33,45,40
5844,3eaebcf7b4fceb70d8e052e8ef653415,stationery,35,871,5,2650,48,28,40
5845,02a0c276d5a252215b48269dea73a6e7,sports_leisure,32,963,1,300,20,15,15
5846,4afc77312aa956b54d72a22c7170157e,consoles_games,51,888,1,1000,20,30,20
5847,2c118aabf0b8b0f52167c7741512d699,bed_bath_table,60,124,2,1100,95,8,50
5848,8e32a514da51f104caa9cfbad8df8432,toys,53,1633,1,650,21,18,28
5849,0ef56954a7f2e8c36b83dadad90b9cc9,baby,46,493,2,350,50,5,35
5850,7e005c651eec410691559257f9ef8f64,,,,,1200,40,10,15
5851,820dd5eac7a0890ebab9d0866afe62b0,bed_bath_table,55,1214,8,800,30,14,16
5852,15ebe9dfd8d6e1cce0d81bce5de8cffc,health_beauty,59,1179,1,320,19,14,14
5853,2a3539131370b3ac020dd5f7a656a53d,electronics,60,442,2,1075,21,9,9
5854,b45618718859484b336a58082991847b,stationery,47,194,4,900,30,15,15
5855,14ae64f095e11f8010d2381ba2845cff,bed_bath_table,59,124,2,800,95,8,50
5856,38273c03eb0f88327f62c1d521260623,computers_accessories,49,823,1,150,20,10,20
5857,6cbe86517b670a03d810471811e93316,stationery,51,1051,1,233,12,4,9
5858,b7900dadb2e17d3f270cd487b7df185d,bed_bath_table,54,909,1,800,25,5,25
5859,c007861a802946f6b56220f281da6d38,bed_bath_table,60,269,1,3600,48,13,40
5860,bff79f2c9dafe00c6215dbf7be6139da,computers_accessories,51,1177,3,840,20,11,19
5861,9666f6aaf24141e6d17f7d56921f364d,furniture_decor,55,646,1,300,16,30,20
5862,15f773b4fea5b2ab681b02620b0c3a95,,,,,750,16,25,15
5863,7670134d0deed66c4befad4f59d0af49,housewares,41,243,1,400,16,11,14
5864,51dea5d1ada11e6deab755d7ab30fc6e,baby,52,196,1,450,25,6,25
5865,00878d953636afec00d3e85d55a12e7f,health_beauty,59,1631,4,2550,38,42,25
5866,cffb05bb50a95e92fc26bbb049cc8fe7,furniture_decor,52,474,1,1300,50,20,40
5867,87178532ea55e247a0cac93f4126e96a,watches_gifts,56,557,1,200,20,5,15
5868,597db778f5d2ebf10a3fa0f43a2ae143,luggage_accessories,59,2197,6,1000,35,10,20
5869,2052b3c5e08893e567c2fb7778476c75,computers_accessories,46,227,1,810,16,10,12
5870,fbb72ae209733219a1a5019715b15472,construction_tools_lights,47,177,1,1300,22,22,22
5871,f158c89259d05ad3364be59f73e753c3,health_beauty,23,375,3,500,25,38,30
5872,70ecfc40193a5327e6921986e6484fab,computers_accessories,59,245,1,200,18,9,16
5873,b01cedfa96d891427058852f0625e9ee,,,,,4900,42,16,37
5874,9400a388ad4fbe5e9d381a9762fc99c2,furniture_decor,59,2045,1,1550,25,16,18
5875,d03e27d4f155991fbefbd25b974b543a,auto,51,651,5,5750,64,5,39
5876,27dd6092aaf2627e39331ad9823b5ebf,watches_gifts,50,155,2,300,16,16,11
5877,1d417ca09479182e9fdf13a1c77c309f,bed_bath_table,49,729,1,1300,20,30,30
5878,2dfd94a67354f13a87ed35a8aac986af,furniture_decor,58,314,1,1000,40,5,30
5879,5e515438a7eb90b6f35a1d0157a6310b,computers_accessories,39,1009,1,200,31,13,11
5880,31596cc4bf31a702bc34ab7223a827da,home_appliances_2,33,1335,4,2850,62,11,40
5881,0a8038344359ff23c26156650b801e6c,garden_tools,48,916,1,1600,32,21,14
5882,a3e8ee20df0f969f2cb0c5ba01e1c40a,watches_gifts,41,702,2,3900,16,4,16
5883,42b5c89883ffcf6b4d081833fcda6286,housewares,45,694,2,950,30,25,30
5884,e52d4febf32212098d434438f495d006,electronics,42,189,1,1150,30,15,20
5885,174f6dbd30e54c690ac97b27a3a793fa,health_beauty,57,752,1,200,26,6,18
5886,84304b9ce0da63381ada0ba1b05ca428,electronics,43,288,1,200,21,7,16
5887,cb4ea8f55c5245555696ae22ce0ea921,sports_leisure,54,790,2,500,35,10,11
5888,d412d78a36f204c033b6ec60d874bc75,cool_stuff,44,120,1,5600,25,37,36
5889,c8ae51eca4e84c8128e116c2098715c8,electronics,59,670,1,400,25,10,20
5890,111e2f43245b193147270aba6d558129,health_beauty,39,371,1,150,16,3,15
5891,f172934b37c68afdb4b93ca53d8d536c,sports_leisure,56,2504,1,2900,30,30,30
5892,4cdd0c9eb93994b4c2b313ecb2c8b5ca,housewares,53,532,1,250,20,3,20
5893,309dd69eb83cea38c51709d62befe1a4,construction_tools_construction,57,338,1,2150,20,8,20
5894,9f5d4ccdd7f86c5c3fdcbd899867a5e9,sports_leisure,43,417,1,300,30,16,16
5895,ebe0908b88b8280a543507871218669b,books_general_interest,45,756,1,425,28,3,20
5896,3c61c2007c26ec50365d6c385e088ca1,sports_leisure,37,732,1,100,27,17,14
5897,19d3bf0c73434c2f0518c526f0b4e5c2,signaling_and_security,42,1016,2,300,19,13,13
5898,9feeadd6b97835152e83e1b25b46f5c4,sports_leisure,54,1175,1,1064,24,20,19
5899,489ae2aa008f021502940f251d4cce7f,housewares,31,875,2,30000,60,61,33
5900,350688d9dc1e75ff97be326363655e01,bed_bath_table,47,511,1,600,30,3,19
5901,f0087499874ae6c0b14f7b42671519fc,computers_accessories,57,122,1,1300,32,17,32
5902,8c0fd3e89ebf51f2fcff46abbc4eca05,watches_gifts,40,525,3,500,38,12,38
5903,76ad24d8518857df0f3dc45b2f5faf2d,health_beauty,44,717,1,350,16,19,15
5904,cf698aea327d98aec83099c6c1cd0df4,furniture_decor,35,232,2,515,98,8,16
5905,99e28f7c171b6945dc991d1178ffedfe,housewares,35,1800,1,14000,44,33,36
5906,6c82ebe860b459b481f4226e2a06534e,fashion_shoes,57,404,4,1400,22,12,33
5907,3c39f47a2595ed6989c1357d7926acd8,health_beauty,52,191,3,50,19,11,23
5908,ed4eef5d2197b2950e6eec648488909d,baby,45,891,1,3050,28,33,45
5909,67434db9e83b58ef317f4a902807b82e,construction_tools_construction,54,2420,2,60,20,5,20
5910,6f73b16abce275c50c172a2690ad4b12,computers_accessories,50,488,4,450,19,5,12
5911,a35ea299fbf8fc63d9faa23b77bf3eaf,sports_leisure,57,691,3,1700,16,11,25
5912,22594ba8fd9a72ad95d352929c821560,office_furniture,31,1076,1,8450,53,50,16
5913,27080bc09a8965fb3ba30063cefb12de,baby,56,1143,3,1533,39,13,32
5914,496f6bd86011e5a9ddea8dc96e802340,furniture_decor,60,458,1,1050,30,4,20
5915,65dfa5d20f4beb1a0f6aad75c004434f,cool_stuff,51,729,2,8450,45,24,39
5916,3cfbfb223bf0e89feef39ee393833408,computers_accessories,39,1620,3,1375,21,7,16
5917,18a6a9435280bc4978a427f0f95cbd4e,housewares,54,450,5,250,30,11,17
5918,32762549e61c9115d70c8267c00d1c13,sports_leisure,52,425,1,200,18,9,13
5919,03b29ca1beec2e03e15a3b980c1505ed,perfumery,43,656,3,100,18,7,11
5920,2ed61618c3f21314a9aff852c8c9866b,sports_leisure,51,512,3,6400,103,17,28
5921,a94bae2ca6c0f6530af830bda6dae563,bed_bath_table,52,629,1,900,45,15,35
5922,d35dccc8b673b41ed414984b463b17b4,musical_instruments,58,579,1,200,40,5,11
5923,467df52fbb75382062d23bcb4e995d67,stationery,60,244,1,1900,60,20,29
